payment_sequential,payment_type,payment_installments,payment_value
1,boleto,1,39.09
1,credit_card,5,751.28
1,credit_card,6,717.23
1,boleto,1,19.77
1,credit_card,3,188.97
1,boleto,1,421.12
1,credit_card,7,83.23
1,credit_card,1,102.03
1,credit_card,2,56.79
1,credit_card,1,142.54
1,credit_card,1,297.62
1,credit_card,2,153.99
1,credit_card,1,220.04
1,credit_card,8,110.0
1,credit_card,3,43.1
1,boleto,1,224.71
1,credit_card,3,43.1
1,voucher,1,122.04
1,credit_card,1,129.56
2,voucher,1,116.98
1,credit_card,3,183.85
1,credit_card,1,241.93
1,credit_card,6,155.19
1,credit_card,3,53.13
1,boleto,1,33.42
1,credit_card,5,214.97
1,credit_card,3,47.42
1,credit_card,8,100.0
1,boleto,1,252.99
1,credit_card,1,392.1
1,credit_card,1,74.74
1,voucher,1,39.47
1,credit_card,1,242.1
1,credit_card,5,101.14
1,credit_card,5,69.14
1,credit_card,4,218.08
1,credit_card,1,30.13
1,credit_card,5,105.66
1,credit_card,2,158.79
2,voucher,1,29.29
2,credit_card,2,24.27
1,credit_card,3,365.98
1,boleto,1,229.14
1,boleto,1,147.39
1,credit_card,4,101.95
1,credit_card,2,135.55
1,credit_card,2,94.3
1,credit_card,1,76.7
1,boleto,1,143.82
1,credit_card,2,55.13
1,boleto,1,73.49
1,credit_card,1,228.94
1,credit_card,9,91.99
1,credit_card,2,108.03
1,voucher,1,47.1
1,credit_card,3,68.52
1,credit_card,5,368.24
1,boleto,1,115.35
1,credit_card,1,36.96
1,credit_card,1,65.48
1,credit_card,1,100.0
1,credit_card,2,138.73
1,credit_card,2,157.91
1,credit_card,4,79.98
1,credit_card,1,48.18
1,credit_card,1,23.84
1,credit_card,8,226.14
1,credit_card,2,77.89
1,credit_card,4,174.86
1,credit_card,1,214.14
1,credit_card,1,240.13
1,credit_card,1,21.89
1,credit_card,6,135.95
1,credit_card,1,33.45
1,boleto,1,102.08
1,credit_card,4,109.56
1,credit_card,1,25.65
1,credit_card,1,665.85
1,credit_card,3,175.02
1,credit_card,1,57.76
1,credit_card,1,501.88
1,credit_card,8,202.9
1,voucher,1,85.63
1,credit_card,1,551.15
1,credit_card,1,51.46
1,credit_card,3,129.22
1,credit_card,1,349.66
2,voucher,1,21.93
1,credit_card,6,60.85
1,credit_card,1,44.28
1,credit_card,1,96.46
1,credit_card,2,124.7
1,credit_card,5,106.38
1,credit_card,6,155.2
1,credit_card,3,182.81
1,credit_card,1,100.0
1,credit_card,1,465.02
1,credit_card,2,476.87
1,credit_card,2,198.44
1,credit_card,1,55.0
1,credit_card,5,331.68
1,credit_card,1,109.6
1,credit_card,6,380.12
1,credit_card,1,3.55
1,credit_card,9,189.65
1,credit_card,1,81.17
1,boleto,1,49.34
1,credit_card,2,26.1
1,credit_card,3,137.16
1,credit_card,1,148.39
1,boleto,1,36.36
1,boleto,1,52.93
1,boleto,1,246.37
1,credit_card,9,258.02
1,credit_card,1,136.4
1,credit_card,1,85.16
1,boleto,1,112.43
1,credit_card,1,117.01
1,credit_card,5,745.35
1,credit_card,3,76.68
1,credit_card,1,113.81
1,credit_card,4,96.71
1,boleto,1,70.9
1,credit_card,3,155.65
1,credit_card,4,170.81
1,credit_card,1,50.19
1,credit_card,3,60.7
1,credit_card,6,66.06
1,credit_card,2,134.53
1,credit_card,1,97.9
1,credit_card,1,100.0
1,credit_card,5,91.28
1,credit_card,2,163.24
1,credit_card,3,38.27
1,credit_card,2,84.81
1,boleto,1,32.63
1,voucher,1,106.49
1,credit_card,4,43.22
1,credit_card,3,35.0
1,credit_card,6,73.47
1,credit_card,1,58.45
1,credit_card,2,119.39
1,boleto,1,51.75
1,credit_card,1,39.75
1,credit_card,1,111.19
1,credit_card,1,100.0
1,credit_card,3,159.04
2,voucher,1,535.05
1,credit_card,3,217.74
1,boleto,1,93.26
1,credit_card,7,71.82
1,boleto,1,40.79
1,credit_card,3,61.98
1,credit_card,3,66.32
1,credit_card,1,27.73
1,voucher,1,214.14
1,credit_card,1,194.56
1,credit_card,3,174.33
1,credit_card,3,65.55
1,boleto,1,685.41
1,credit_card,5,140.06
1,credit_card,1,104.4
1,credit_card,4,166.63
1,credit_card,3,75.74
1,credit_card,1,48.72
1,boleto,1,65.63
1,credit_card,1,193.39
1,boleto,1,108.96
1,boleto,1,85.23
1,credit_card,3,41.69
1,credit_card,2,94.53
1,boleto,1,134.24
1,credit_card,1,20.68
1,credit_card,3,63.16
1,boleto,1,61.37
1,boleto,1,75.51
1,boleto,1,34.1
1,credit_card,1,66.01
1,boleto,1,88.11
1,credit_card,5,52.45
1,credit_card,2,218.13
1,credit_card,1,95.31
1,credit_card,3,87.55
1,boleto,1,322.17
1,credit_card,1,180.77
1,credit_card,5,119.99
1,credit_card,2,186.88
1,credit_card,2,136.1
1,credit_card,3,76.17
1,credit_card,3,30.78
1,credit_card,1,195.0
1,boleto,1,116.96
1,credit_card,3,170.18
1,credit_card,4,62.42
1,credit_card,1,73.5
1,debit_card,1,42.0
1,credit_card,7,77.98
1,credit_card,4,266.69
1,credit_card,1,41.42
1,credit_card,5,62.69
1,credit_card,4,47.82
1,credit_card,2,68.12
1,credit_card,2,143.32
1,boleto,1,76.98
1,credit_card,3,92.64
1,credit_card,3,61.74
1,credit_card,5,262.52
1,credit_card,5,84.85
1,credit_card,1,76.36
3,voucher,1,15.48
1,credit_card,1,54.95
1,boleto,1,43.25
1,debit_card,1,150.98
1,credit_card,1,67.06
1,credit_card,5,198.28
1,credit_card,5,128.45
2,voucher,1,22.68
1,credit_card,8,238.41
2,voucher,1,55.42
1,credit_card,3,41.96
1,credit_card,1,138.94
1,credit_card,5,65.81
1,credit_card,3,30.79
1,credit_card,4,287.65
1,credit_card,3,139.52
1,boleto,1,98.56
1,credit_card,3,105.28
1,boleto,1,40.09
1,boleto,1,58.1
1,credit_card,3,165.29
1,credit_card,8,100.0
1,boleto,1,89.76
1,credit_card,8,207.55
1,debit_card,1,74.21
1,credit_card,2,72.14
1,credit_card,1,95.22
1,credit_card,1,59.61
1,credit_card,1,615.75
1,credit_card,8,355.01
1,credit_card,3,35.35
1,debit_card,1,106.87
1,credit_card,1,66.39
1,credit_card,1,119.02
1,credit_card,3,41.69
1,credit_card,2,121.78
1,credit_card,4,309.99
1,credit_card,4,160.96
1,credit_card,3,56.22
1,credit_card,4,148.58
1,boleto,1,102.82
1,credit_card,1,71.02
1,credit_card,1,345.91
1,boleto,1,247.48
1,credit_card,1,175.68
3,voucher,1,30.0
1,credit_card,1,121.09
1,credit_card,3,91.35
1,boleto,1,40.96
1,boleto,1,79.77
1,credit_card,1,49.44
1,credit_card,3,98.44
1,boleto,1,64.01
1,credit_card,2,61.94
1,boleto,1,157.45
1,credit_card,1,123.67
1,credit_card,3,75.65
1,voucher,1,148.7
1,credit_card,1,47.44
1,credit_card,2,234.0
1,credit_card,1,61.35
1,credit_card,3,97.57
1,credit_card,3,349.87
1,credit_card,5,198.64
1,credit_card,2,154.86
1,credit_card,1,320.76
1,boleto,1,69.61
1,voucher,1,134.34
1,boleto,1,120.3
1,credit_card,2,109.55
1,credit_card,7,77.25
1,credit_card,1,664.92
1,credit_card,5,254.63
1,boleto,1,150.7
1,credit_card,1,124.07
1,boleto,1,125.55
1,credit_card,4,130.94
1,credit_card,8,104.28
1,credit_card,4,87.23
1,voucher,1,1.31
1,credit_card,1,135.45
1,credit_card,1,60.58
1,credit_card,1,144.58
1,voucher,1,70.76
1,credit_card,3,172.41
1,credit_card,1,67.44
1,credit_card,3,75.68
1,boleto,1,100.25
1,credit_card,1,70.08
1,credit_card,3,197.06
1,credit_card,5,170.6
1,credit_card,6,223.79
1,boleto,1,126.53
1,credit_card,5,149.56
1,voucher,1,44.13
1,credit_card,4,215.8
1,boleto,1,141.96
1,credit_card,2,77.57
1,credit_card,2,94.88
1,boleto,1,35.68
1,credit_card,4,315.88
1,credit_card,8,87.38
1,credit_card,2,42.58
1,credit_card,1,561.67
1,boleto,1,57.79
1,credit_card,1,63.33
1,boleto,1,75.84
1,credit_card,3,38.18
1,boleto,1,87.23
1,credit_card,9,187.89
1,credit_card,6,166.58
1,credit_card,1,183.47
1,credit_card,2,109.5
1,boleto,1,112.64
1,credit_card,1,227.62
1,credit_card,2,138.11
1,boleto,1,252.3
1,boleto,1,192.45
1,credit_card,4,599.81
1,boleto,1,281.96
1,credit_card,3,37.77
1,credit_card,3,85.14
1,credit_card,3,153.32
1,boleto,1,44.38
1,credit_card,1,38.24
1,voucher,1,11.07
1,boleto,1,77.57
1,credit_card,7,124.12
1,credit_card,4,96.82
1,boleto,1,104.28
1,credit_card,1,192.33
2,voucher,1,38.0
1,credit_card,2,133.33
1,credit_card,1,100.0
1,boleto,1,139.18
1,boleto,1,167.07
1,credit_card,9,187.09
1,boleto,1,243.14
1,credit_card,2,117.94
1,credit_card,3,125.0
1,credit_card,3,37.09
1,credit_card,1,41.86
1,boleto,1,25.87
1,credit_card,3,237.11
1,credit_card,1,43.17
1,credit_card,6,69.92
1,credit_card,8,133.26
1,credit_card,1,86.72
3,voucher,1,50.57
1,boleto,1,66.64
1,credit_card,6,549.7
1,credit_card,3,112.55
1,credit_card,1,39.88
1,credit_card,2,173.71
1,boleto,1,100.0
1,credit_card,6,224.44
1,credit_card,2,141.63
1,credit_card,3,46.72
1,credit_card,5,84.69
1,credit_card,5,96.74
1,credit_card,5,57.3
1,credit_card,2,117.77
1,credit_card,3,71.14
1,credit_card,3,50.53
2,voucher,1,50.81
1,credit_card,1,190.98
1,credit_card,3,92.5
3,voucher,1,44.63
1,credit_card,1,38.13
2,voucher,1,19.97
1,credit_card,8,347.58
1,voucher,1,13.4
1,boleto,1,76.78
1,credit_card,1,53.05
1,credit_card,3,158.8
1,boleto,1,37.99
1,credit_card,2,183.29
1,boleto,1,124.8
2,voucher,1,85.54
1,credit_card,5,337.83
1,credit_card,4,140.16
1,credit_card,3,34.03
1,credit_card,3,79.87
1,credit_card,1,146.68
1,credit_card,8,314.96
1,voucher,1,3.78
1,boleto,1,33.23
2,voucher,1,7.08
1,boleto,1,37.37
1,credit_card,5,51.22
1,boleto,1,57.75
1,credit_card,2,139.36
1,credit_card,1,106.6
1,credit_card,3,35.42
1,credit_card,1,206.53
1,debit_card,1,85.45
1,boleto,1,155.64
1,credit_card,3,146.71
1,credit_card,1,182.39
1,credit_card,2,70.72
1,boleto,1,190.58
1,credit_card,1,57.34
1,credit_card,1,117.46
2,voucher,1,20.0
1,credit_card,1,116.62
1,credit_card,2,118.35
1,boleto,1,66.64
1,credit_card,3,423.17
1,boleto,1,133.4
2,voucher,1,90.09
1,credit_card,1,51.52
1,voucher,1,21.4
1,credit_card,2,75.73
1,voucher,1,19.0
1,boleto,1,53.09
1,credit_card,1,128.48
1,boleto,1,102.14
1,boleto,1,18.71
1,credit_card,1,100.0
1,credit_card,1,55.62
1,boleto,1,273.42
1,credit_card,1,86.44
1,credit_card,1,63.62
1,credit_card,6,176.26
1,credit_card,1,71.04
1,credit_card,4,602.88
1,credit_card,1,51.56
1,boleto,1,60.53
1,credit_card,3,249.84
3,voucher,1,20.41
1,boleto,1,130.7
1,boleto,1,43.17
1,credit_card,1,98.34
1,credit_card,1,100.0
1,credit_card,7,156.64
1,boleto,1,132.48
1,boleto,1,54.87
1,credit_card,1,163.43
1,credit_card,6,443.77
1,credit_card,1,231.27
1,credit_card,1,262.53
1,credit_card,1,77.98
1,credit_card,1,45.97
1,credit_card,8,218.98
1,credit_card,1,254.0
1,credit_card,5,57.56
1,credit_card,5,60.09
1,credit_card,1,88.29
1,credit_card,3,45.28
1,credit_card,2,51.95
1,credit_card,8,742.57
1,boleto,1,47.59
1,credit_card,1,170.29
1,boleto,1,55.24
1,credit_card,1,13.48
1,credit_card,1,66.91
1,boleto,1,114.34
1,credit_card,3,267.9
1,boleto,1,36.1
1,credit_card,1,37.0
1,credit_card,1,279.7
1,credit_card,5,51.01
1,credit_card,1,33.85
1,credit_card,8,134.59
1,credit_card,1,15.49
1,credit_card,3,144.8
1,boleto,1,81.96
1,credit_card,3,118.93
1,boleto,1,123.49
1,debit_card,1,188.68
1,credit_card,6,148.73
1,boleto,1,75.08
1,boleto,1,114.45
1,credit_card,7,81.23
1,credit_card,3,81.6
2,voucher,1,38.01
1,credit_card,3,50.1
1,credit_card,7,168.16
1,boleto,1,177.26
1,credit_card,1,0.05
1,boleto,1,251.44
1,credit_card,5,245.35
1,voucher,1,16.31
1,credit_card,2,93.61
1,boleto,1,100.0
1,credit_card,2,56.78
1,boleto,1,57.97
1,credit_card,1,50.49
1,credit_card,1,60.27
1,credit_card,3,85.37
1,credit_card,1,29.91
1,credit_card,2,23.1
1,credit_card,8,100.0
1,credit_card,1,514.6
1,boleto,1,93.91
1,credit_card,1,21.43
1,credit_card,6,158.76
1,credit_card,9,127.72
1,credit_card,3,87.94
1,credit_card,3,37.22
1,credit_card,3,71.58
1,credit_card,1,264.98
1,credit_card,2,120.59
1,credit_card,1,99.69
1,credit_card,3,75.9
1,boleto,1,28.2
1,credit_card,1,37.24
1,credit_card,2,185.11
1,credit_card,5,149.23
1,credit_card,2,46.75
2,voucher,1,53.24
1,credit_card,1,51.78
1,boleto,1,42.41
1,credit_card,5,108.2
1,credit_card,6,492.36
1,boleto,1,616.98
1,credit_card,2,100.0
1,boleto,1,92.15
1,credit_card,1,32.72
1,credit_card,3,64.34
1,boleto,1,106.9
1,credit_card,3,31.69
1,boleto,1,87.36
1,boleto,1,58.09
1,credit_card,3,76.09
1,credit_card,1,41.03
1,credit_card,1,94.68
1,credit_card,6,608.67
1,credit_card,3,33.78
1,credit_card,5,53.1
1,boleto,1,77.97
1,credit_card,6,82.73
1,credit_card,1,228.02
1,credit_card,1,168.78
1,credit_card,4,206.87
1,credit_card,8,222.24
1,credit_card,3,162.96
2,voucher,1,105.32
1,credit_card,7,70.89
1,boleto,1,234.79
1,credit_card,3,251.69
1,boleto,1,86.02
1,credit_card,1,66.72
1,credit_card,1,345.55
1,boleto,1,184.11
1,credit_card,1,162.91
1,boleto,1,127.45
1,credit_card,3,35.0
1,credit_card,1,100.0
1,credit_card,1,510.7
1,credit_card,1,140.22
1,boleto,1,47.09
1,boleto,1,27.68
1,boleto,1,38.78
1,credit_card,9,90.67
1,boleto,1,163.58
1,credit_card,3,417.02
1,credit_card,2,175.77
1,credit_card,1,110.0
1,boleto,1,89.94
1,boleto,1,103.55
1,credit_card,1,127.38
1,credit_card,2,163.9
1,boleto,1,43.27
1,voucher,1,3.47
1,credit_card,6,300.49
1,boleto,1,51.54
1,boleto,1,51.04
2,voucher,1,34.71
1,credit_card,2,75.47
1,credit_card,3,205.56
1,credit_card,3,88.49
1,boleto,1,64.87
1,boleto,1,57.68
1,credit_card,6,139.8
1,credit_card,2,166.71
1,credit_card,1,659.28
1,credit_card,1,81.0
1,credit_card,2,58.86
1,boleto,1,143.82
1,credit_card,2,83.26
1,boleto,1,82.72
1,boleto,1,99.33
1,credit_card,3,107.78
1,credit_card,1,60.23
1,credit_card,1,53.29
1,credit_card,1,131.06
1,boleto,1,29.78
1,credit_card,3,201.23
2,voucher,1,37.25
1,boleto,1,48.6
1,credit_card,1,27.68
1,credit_card,1,42.16
1,credit_card,4,257.14
1,debit_card,1,95.21
1,credit_card,6,205.98
1,credit_card,2,121.1
1,credit_card,1,307.69
1,credit_card,1,133.62
1,credit_card,6,139.71
1,credit_card,2,85.16
1,credit_card,3,31.75
1,credit_card,2,34.75
1,credit_card,1,58.16
1,credit_card,6,79.56
1,credit_card,1,68.55
1,credit_card,1,58.28
1,credit_card,1,185.94
1,voucher,1,31.96
1,boleto,1,85.27
1,boleto,1,64.03
1,boleto,1,66.08
1,boleto,1,67.22
1,credit_card,3,38.09
1,credit_card,1,87.97
2,voucher,1,50.0
1,debit_card,1,100.62
1,credit_card,3,174.04
1,voucher,1,20.0
1,credit_card,6,65.01
1,credit_card,1,50.22
1,credit_card,2,66.99
1,credit_card,3,148.79
1,credit_card,3,146.68
1,credit_card,1,170.74
1,credit_card,3,169.62
1,credit_card,6,674.83
1,credit_card,1,183.31
1,credit_card,2,292.28
1,credit_card,3,62.79
1,boleto,1,64.66
1,credit_card,3,31.82
1,credit_card,1,83.38
1,boleto,1,248.84
1,boleto,1,57.8
1,credit_card,1,114.15
1,credit_card,1,87.8
1,credit_card,1,99.43
2,credit_card,1,17.77
1,boleto,1,58.82
1,credit_card,1,122.83
1,credit_card,9,93.98
1,boleto,1,77.57
1,credit_card,5,107.36
1,credit_card,1,55.04
2,voucher,1,150.0
1,credit_card,1,149.31
1,credit_card,3,150.27
2,voucher,1,35.57
1,credit_card,1,37.47
1,credit_card,3,226.26
1,credit_card,3,39.09
1,credit_card,9,623.01
1,credit_card,5,248.84
1,credit_card,2,133.18
1,credit_card,1,117.37
1,credit_card,1,77.03
1,boleto,1,32.83
1,credit_card,1,77.89
1,credit_card,1,180.38
2,voucher,1,50.0
1,credit_card,3,185.94
1,credit_card,1,537.18
1,credit_card,2,114.45
1,credit_card,1,58.26
1,credit_card,8,188.45
1,credit_card,1,143.42
1,credit_card,2,191.49
1,credit_card,3,133.2
1,credit_card,8,176.36
2,voucher,1,71.79
1,credit_card,2,26.77
1,boleto,1,113.11
1,credit_card,3,119.25
1,debit_card,1,61.27
1,credit_card,3,184.93
1,credit_card,1,125.05
1,credit_card,1,28.98
1,credit_card,4,183.92
1,credit_card,1,16.78
2,voucher,1,150.0
3,voucher,1,58.08
1,credit_card,1,127.87
1,credit_card,5,59.43
1,boleto,1,98.34
1,boleto,1,110.48
1,credit_card,2,185.94
1,boleto,1,65.37
1,credit_card,7,143.77
1,credit_card,3,163.81
1,credit_card,3,64.22
1,credit_card,1,96.26
1,credit_card,5,349.18
1,credit_card,1,280.2
1,credit_card,1,161.26
1,credit_card,1,138.15
1,credit_card,8,100.0
1,credit_card,8,84.02
1,boleto,1,125.63
1,credit_card,3,140.0
1,credit_card,3,35.69
1,credit_card,3,127.02
1,credit_card,1,222.71
1,credit_card,2,106.53
1,boleto,1,124.13
1,credit_card,1,83.9
1,credit_card,2,119.42
1,credit_card,1,55.95
2,voucher,1,20.0
1,credit_card,2,109.39
1,credit_card,1,338.96
1,boleto,1,42.58
1,credit_card,2,73.34
1,credit_card,1,79.33
1,credit_card,4,237.15
1,credit_card,1,349.08
1,debit_card,1,61.77
1,credit_card,4,208.56
2,credit_card,1,12.01
1,credit_card,8,276.78
1,credit_card,2,108.31
1,boleto,1,65.67
1,credit_card,3,60.0
1,boleto,1,45.77
1,credit_card,1,69.46
1,credit_card,6,143.83
1,credit_card,1,47.71
1,credit_card,1,112.71
1,boleto,1,78.65
1,boleto,1,58.16
1,credit_card,1,55.13
1,credit_card,2,57.68
1,debit_card,1,94.79
1,credit_card,8,167.12
1,credit_card,2,105.83
1,credit_card,4,206.03
1,credit_card,3,52.18
1,boleto,1,261.58
1,credit_card,5,270.75
1,boleto,1,156.3
1,credit_card,4,98.79
1,boleto,1,64.53
1,credit_card,1,108.1
1,credit_card,8,222.1
1,credit_card,1,59.28
1,credit_card,1,160.12
1,credit_card,2,132.25
1,credit_card,1,141.6
2,voucher,1,28.23
1,credit_card,1,577.94
3,voucher,1,61.76
1,credit_card,1,31.69
1,credit_card,4,44.24
1,credit_card,3,142.92
1,credit_card,4,413.82
1,credit_card,7,73.34
1,credit_card,7,99.7
1,boleto,1,86.81
1,boleto,1,165.39
1,credit_card,1,551.15
1,credit_card,1,78.02
1,credit_card,7,160.67
1,credit_card,4,137.39
1,voucher,1,92.97
1,credit_card,4,81.89
1,credit_card,1,69.0
1,credit_card,5,160.09
1,boleto,1,405.52
1,credit_card,1,23.41
1,credit_card,1,63.97
1,credit_card,8,123.37
1,credit_card,1,62.58
1,credit_card,1,117.77
1,credit_card,1,46.4
1,voucher,1,1.47
1,boleto,1,281.52
1,credit_card,1,68.44
1,credit_card,1,43.69
1,credit_card,1,94.63
1,credit_card,3,163.69
1,credit_card,4,42.69
1,credit_card,3,33.0
1,credit_card,1,104.65
1,boleto,1,232.81
1,credit_card,2,28.22
1,credit_card,4,44.24
1,credit_card,2,145.79
1,boleto,1,189.88
1,credit_card,3,76.63
1,credit_card,1,170.19
1,credit_card,4,43.1
1,credit_card,3,56.6
1,credit_card,1,80.2
1,credit_card,1,121.51
1,credit_card,1,48.31
1,credit_card,1,154.74
1,credit_card,1,37.69
1,credit_card,1,72.55
1,credit_card,1,69.14
1,boleto,1,52.42
1,credit_card,4,83.56
1,credit_card,3,149.36
1,boleto,1,85.63
1,credit_card,1,100.0
1,credit_card,1,12.03
1,credit_card,1,7.31
1,boleto,1,25.75
1,credit_card,5,58.02
1,credit_card,1,594.38
1,boleto,1,92.5
1,credit_card,7,147.52
1,credit_card,1,161.71
2,voucher,1,100.0
1,credit_card,1,57.25
1,credit_card,3,347.24
1,credit_card,3,117.94
1,credit_card,8,100.15
1,credit_card,1,548.08
1,credit_card,1,76.17
1,credit_card,2,45.48
1,credit_card,3,56.99
1,boleto,1,57.98
1,credit_card,1,39.09
1,credit_card,4,134.59
1,credit_card,1,141.74
1,credit_card,1,54.22
1,credit_card,1,77.29
1,credit_card,2,96.4
1,credit_card,3,100.0
1,credit_card,1,181.52
1,boleto,1,150.54
1,credit_card,3,31.77
2,voucher,1,36.73
1,credit_card,6,127.92
1,credit_card,1,24.87
1,credit_card,1,65.1
1,boleto,1,59.0
1,credit_card,8,141.7
1,credit_card,6,67.22
1,credit_card,1,127.24
1,boleto,1,37.79
1,boleto,1,36.78
1,boleto,1,158.52
1,credit_card,3,157.51
1,credit_card,3,96.65
1,credit_card,4,81.86
1,credit_card,5,149.14
1,boleto,1,66.76
1,credit_card,6,106.77
1,boleto,1,49.09
1,credit_card,4,53.37
1,credit_card,4,210.64
1,credit_card,4,606.59
2,voucher,1,64.57
1,credit_card,8,197.44
1,credit_card,1,204.9
1,credit_card,1,162.85
1,credit_card,4,86.46
1,credit_card,2,76.94
1,boleto,1,72.28
1,boleto,1,42.53
1,credit_card,2,170.65
1,credit_card,1,36.69
1,boleto,1,30.06
1,credit_card,3,320.44
1,credit_card,2,92.29
2,voucher,1,50.85
1,credit_card,2,50.34
1,credit_card,4,203.78
1,credit_card,8,128.53
1,credit_card,1,86.74
1,credit_card,4,96.47
1,credit_card,5,235.57
1,credit_card,6,159.36
1,credit_card,1,59.9
2,voucher,1,12.26
1,credit_card,1,134.38
1,credit_card,3,132.03
1,credit_card,3,102.87
2,voucher,1,25.0
1,boleto,1,38.8
1,credit_card,1,49.03
1,credit_card,1,25.16
1,credit_card,1,88.72
1,credit_card,6,598.23
1,credit_card,8,134.13
1,credit_card,3,63.1
2,voucher,1,54.72
1,boleto,1,103.05
1,boleto,1,132.24
1,boleto,1,69.32
1,credit_card,9,97.78
1,credit_card,2,100.0
1,voucher,1,140.66
1,credit_card,1,33.09
1,credit_card,7,165.8
1,credit_card,2,137.42
1,boleto,1,69.4
1,credit_card,1,177.51
1,credit_card,1,61.0
1,boleto,1,30.0
1,credit_card,8,187.1
1,credit_card,1,83.32
1,credit_card,3,271.69
2,voucher,1,50.0
1,credit_card,1,68.13
1,credit_card,1,32.78
1,credit_card,1,17.62
1,boleto,1,92.5
1,credit_card,3,120.03
1,boleto,1,130.01
1,credit_card,4,153.07
1,credit_card,5,95.45
1,credit_card,2,141.96
1,credit_card,2,400.5
1,credit_card,3,273.07
1,credit_card,3,30.95
1,credit_card,5,265.12
1,credit_card,2,124.82
2,voucher,1,88.84
1,credit_card,3,252.95
1,boleto,1,164.79
1,credit_card,1,92.86
1,boleto,1,35.42
3,voucher,1,17.54
1,credit_card,2,44.42
1,credit_card,7,70.14
1,credit_card,3,182.91
1,boleto,1,138.3
1,boleto,1,106.29
1,credit_card,1,124.53
1,credit_card,3,217.8
1,credit_card,2,141.58
1,credit_card,1,120.18
1,credit_card,1,119.3
1,boleto,1,35.36
1,credit_card,5,100.0
1,credit_card,5,108.2
1,credit_card,1,65.13
1,credit_card,3,30.46
1,credit_card,1,89.58
1,credit_card,1,97.78
1,credit_card,1,188.42
1,credit_card,1,100.0
1,voucher,1,20.0
1,credit_card,5,268.76
1,credit_card,7,430.04
1,credit_card,1,367.42
1,credit_card,1,220.04
1,credit_card,2,137.26
1,credit_card,1,155.73
1,credit_card,1,51.86
1,credit_card,1,708.28
2,voucher,1,50.0
1,credit_card,4,47.23
1,credit_card,7,76.95
1,credit_card,1,93.3
2,voucher,1,88.37
1,credit_card,3,74.18
1,credit_card,4,84.16
1,credit_card,3,79.33
1,credit_card,1,34.94
1,credit_card,6,65.4
1,boleto,1,38.01
1,boleto,1,105.28
1,boleto,1,660.76
1,credit_card,2,24.1
1,boleto,1,77.48
1,credit_card,6,138.89
1,credit_card,1,23.53
1,credit_card,1,146.32
1,credit_card,3,63.08
1,credit_card,6,175.13
1,credit_card,4,44.18
1,credit_card,1,53.7
1,credit_card,5,57.58
1,voucher,1,10.12
1,credit_card,1,112.6
1,credit_card,5,123.38
1,credit_card,1,10.47
1,credit_card,2,102.09
1,boleto,1,267.16
1,credit_card,1,60.42
1,credit_card,7,129.35
1,voucher,1,50.01
2,voucher,1,18.0
1,credit_card,2,69.73
1,credit_card,1,260.57
1,boleto,1,33.99
1,credit_card,5,50.58
1,credit_card,1,136.3
1,credit_card,1,146.68
1,credit_card,3,200.7
1,boleto,1,97.71
1,boleto,1,103.65
1,credit_card,5,318.97
1,credit_card,1,151.93
1,credit_card,6,236.96
1,boleto,1,63.27
1,boleto,1,83.37
1,credit_card,1,128.27
1,credit_card,3,336.68
1,credit_card,3,37.37
1,boleto,1,40.69
1,credit_card,1,64.17
1,credit_card,4,174.99
1,credit_card,2,31.64
1,credit_card,1,273.77
1,credit_card,4,206.16
1,credit_card,1,67.78
1,boleto,1,138.3
1,boleto,1,33.69
1,credit_card,3,118.02
1,boleto,1,121.39
1,credit_card,1,84.63
1,credit_card,1,82.33
1,boleto,1,42.84
1,credit_card,1,385.61
1,credit_card,7,151.61
1,credit_card,6,319.05
1,credit_card,3,191.93
1,credit_card,3,62.17
2,voucher,1,100.0
1,voucher,1,69.02
1,credit_card,1,128.01
1,voucher,1,123.21
2,voucher,1,39.97
1,credit_card,7,79.61
2,voucher,1,71.77
1,credit_card,6,391.56
1,credit_card,8,366.27
